07030_AM|4627.0
07031|38224.0
07032|29578.0
07033|44809.0
07036|38357.0
07037|5444.0
07038_AM|5272.0
07039|7515.0
07040|419366.0
07041_AM|3925.0
07042|16969.0
07043|5624.0
07044|13873.0
07045_AM|5641.0
07046|27205.0
07047_AM|5266.0
07048|28299.0
07050|6635.0
07051|8920.0
07052|6877.0
07054|40038.0
07055|12767.0
07056|7507.0
07057|12342.0
07058_AM|6558.0
07059|5010.0
07060|4122.0
07061|13491.0
07062|11835.0
07064|7530.0
07065|3558.0
08001|12620.0
08003|9954.0
08005|8787.0
08006|15942.0
08007|9191.0
08009|12629.0
08010_AM|8068.0
08011_AM|4146.0
08014|2556.0
08015|223006.0
08016_AM|4673.0
08017|3900.0
08018_AM|4698.0
08019|1636732.0
08020|7356.0
08022|16682.0
08023|9542.0
08029|4787.0
08030|7567.0
08031|3597.0
08032|3097.0
08033|17797.0
08034_AM|3913.0
08035|19236.0
08037_AM|4773.0
08038_AM|3593.0
08040|14810.0
08041|16872.0
08042|3219.0
08043|4886.0
08044_AM|6689.0
08046|18609.0
08047_AM|5207.0
08051|24659.0
08053|3853.0
08054|12610.0
08056|67226.0
08064|2632.0
08067|7595.0
08068|9233.0
08069|4655.0
08072|15017.0
08073|89300.0
08074|16051.0
08075|5685.0
08076|22358.0
08077|46777.0
08085_AM|5039.0
08086|20351.0
08088|16733.0
08089|46931.0
08091_AM|9719.0
08092|4916.0
08094_AM|5290.0
08096|62475.0
08097_AM|3229.0
08098_AM|5422.0
08100|2705.0
08101|264657.0
08102|40875.0
08105|13259.0
08106|10116.0
08107|15673.0
08108|6580.0
08110|18950.0
08112|20804.0
08113|78192.0
08114|28667.0
08115_AM|5705.0
08117|3178.0
08118|23848.0
08119|9623.0
08120|9672.0
08121|129120.0
08122_AM|6307.0
08123|26104.0
08124|51151.0
08125|36794.0
08126|12260.0
08127_AM|3449.0
08135|8798.0
08136|16804.0
08138|6474.0
08140|6068.0
08141|5973.0
08143|3681.0
08145_AM|6299.0
08147|24132.0
08148|4127.0
08149_AM|3125.0
08155|9646.0
08156|14917.0
08157|11636.0
08158|4232.0
08159|18907.0
08161|16411.0
08162_AM|5241.0
08163|27974.0
08167|8494.0
08169|65532.0
08170_AM|4015.0
08171|2634.0
08172|28523.0
08175_AM|5822.0
08180|39139.0
08181|10676.0
08182|4016.0
08183|6449.0
08184|78549.0
08187|216204.0
08191|6717.0
08192|7566.0
08194|37283.0
08196|27175.0
08197|11150.0
08198|6383.0
08200|83755.0
08202|18176.0
08203|3570.0
08204|4193.0
08205|94012.0
08207|2997.0
08208_AM|10230.0
08209|8997.0
08210|6406.0
08211|45463.0
08213|8936.0
08214|9074.0
08215|3547.0
08217|34130.0
08218|10871.0
08219|20936.0
08220_AM|5411.0
08221|19379.0
08223|2514.0
08224_AM|2638.0
08226_AM|2916.0
08227_AM|4883.0
08230|10419.0
08231|31525.0
08232_AM|5146.0
08233_AM|6518.0
08234|4671.0
08235|5538.0
08237_AM|5770.0
08238|20156.0
08240|12840.0
08244|8273.0
08245|119289.0
08247_AM|2579.0
08248|7538.0
08250|10192.0
08251|7664.0
08252|33016.0
08258_AM|2515.0
08259|9666.0
08260|26033.0
08261|3650.0
08262_AM|10736.0
08263|28115.0
08264|6523.0
08266|57217.0
08267|9347.0
08268_AM|4886.0
08269|3696.0
08270|30217.0
08273_AM|5072.0
08274|5923.0
08278_AM|6963.0
08279|223011.0
08281|6532.0
08282|9009.0
08283|8368.0
08284_AM|19328.0
08285|14553.0
08286_AM|6059.0
08288_AM|4841.0
08289|6126.0
08291|7082.0
08294_AM|5248.0
08295|15438.0
08296_AM|3373.0
08298|47319.0
08300_AM|9717.0
08301|66707.0
08302|12736.0
08305|39969.0
08307|67458.0
08902|5535.0
08904|13228.0
08905|3015.0
09018|33084.0
09048_AM|5319.0
09056|6465.0
09059|174051.0
09073_AM|4711.0
09109_AM|1929.0
09124_AM|2527.0
09141_AM|6044.0
09174_AM|5125.0
09177_AM|3974.0
09194|2609.0
09209_AM|6747.0
09211_AM|5401.0
09219|35528.0
09238_AM|5369.0
09289_AM|4762.0
09321_AM|5393.0
09330_AM|4897.0
09350_AM|4874.0
09363_AM|4976.0
09390_AM|2804.0
09410|3987.0
09413_AM|4589.0
09434_AM|5550.0
09439_AM|4769.0
09903|4029.0
09907_AM|6542.0
10004_AM|2712.0
10006_AM|5047.0
10010_AM|5663.0
10014_AM|4744.0
10019_AM|5074.0
10020_AM|5056.0
10021|5663.0
10032_AM|6491.0
10035_AM|5019.0
10037|95418.0
10049_AM|6471.0
10050_AM|5009.0
10061_AM|6061.0
10064_AM|6088.0
10067|12330.0
10087_AM|4910.0
10089_AM|5113.0
10096_AM|5059.0
10104|6499.0
10105_AM|5093.0
10109_AM|6065.0
10110|2658.0
10113_AM|4757.0
10115|4060.0
10116_AM|5178.0
10121|9503.0
10127|5680.0
10128|6685.0
10131|17010.0
10140_AM|6270.0
10146_AM|4932.0
10147_AM|5226.0
10148|39558.0
10175_AM|7010.0
10177_AM|8209.0
10180_AM|9589.0
10184_AM|4850.0
10186_AM|5133.0
10189|2894.0
10195_AM|10258.0
10203|5325.0
10205_AM|4806.0
10212_AM|5414.0
10216_AM|4968.0
11001|5245.0
11002|5031.0
11004|122982.0
11005_AM|7235.0
11006|30902.0
11007|22761.0
11008|23983.0
11010|7655.0
11011_AM|5412.0
11012|114244.0
11013|3070.0
11014|23182.0
11015|86306.0
11016|19368.0
11017|3845.0
11020|212801.0
11021|6665.0
11022|63365.0
11023|11813.0
11024_AM|8816.0
11025|5470.0
11026_AM|7046.0
11027|89060.0
11028|41771.0
11029|6954.0
11030|29326.0
11031|94867.0
11032|69507.0
11033|32178.0
11034|2698.0
11035|18466.0
11037|7042.0
11038|16482.0
11039|12572.0
11041|12125.0
11901|7020.0
11902_AM|5874.0
11903|2821.0
12004|6691.0
12005|10428.0
12009|26878.0
12011_AM|7237.0
12012_AM|6058.0
12016_AM|5324.0
12021|5605.0
12027|27658.0
12028|18991.0
12031|5552.0
12032|34903.0
12033_AM|5094.0
12034_AM|5966.0
12040|172589.0
12050_AM|4974.0
12053|2795.0
12072_AM|5736.0
12077|6958.0
12080_AM|5497.0
12082|13256.0
12084|24939.0
12085|9755.0
12089|7882.0
12104|9139.0
12106_AM|5194.0
12117|5606.0
12121_AM|5166.0
12124|2943.0
12126|31549.0
12128_AM|3339.0
12129_AM|5881.0
12135|51130.0
12136|3111.0
12138|28862.0
12140_AM|5293.0
12901|4539.0
12902_AM|4546.0
13001_AM|4871.0
13005|30548.0
13009_AM|3255.0
13011|5105.0
13013|8896.0
13015|5947.0
13019|6844.0
13020_AM|6279.0
13023|11992.0
13027|3615.0
13028_AM|13801.0
13031|3086.0
13033_AM|4860.0
13034|75104.0
13038_AM|4774.0
13039|17771.0
13042_AM|4183.0
13044_AM|4017.0
13047|8510.0
13052|7842.0
13053_AM|18545.0
13054|5927.0
13056|15658.0
13058|5211.0
13061|7325.0
13063_AM|6779.0
13064|2759.0
13065_AM|4553.0
13066|3623.0
13068_AM|4862.0
13071|46036.0
13077|4017.0
13078|12067.0
13079|15357.0
13082|35984.0
13083_AM|3969.0
13085|2708.0
13087|30218.0
13089_AM|5798.0
13092_AM|6672.0
13093_AM|5318.0
13096|9722.0
13097_AM|5209.0
13098_AM|2974.0
14001|4141.0
14002|13398.0
14004_AM|3028.0
14005_AM|9598.0
14007_AM|19983.0
14008|3207.0
14009|2905.0
14010|4982.0
14012|7316.0
14013|20245.0
14014|2888.0
14017|14228.0
14018|4382.0
14019|7740.0
14021|322071.0
14022_AM|5237.0
14023_AM|5755.0
14024_AM|3719.0
14025|3272.0
14026_AM|6086.0
14027|9667.0
14029_AM|5942.0
14030_AM|10936.0
14035|6684.0
14036|4517.0
14037|4106.0
14038|42712.0
14039_AM|5319.0
14040|4517.0
14041|3851.0
14042|22633.0
14043_AM|10704.0
14045_AM|5669.0
14046|5341.0
14049|20910.0
14050|2808.0
14051_AM|2883.0
14052|10508.0
14053|7296.0
14054|17156.0
14055|22251.0
14056|29767.0
14057|7515.0
14058|9835.0
14060_AM|5976.0
14065_AM|3165.0
14066|7016.0
14067|4897.0
14069|8662.0
14070_AM|2890.0
14073|3191.0
14074_AM|3284.0
15001|5494.0
15002|31993.0
15004|5997.0
15005|32894.0
15006_AM|7493.0
15007|3389.0
15008|6817.0
15009|13030.0
15010_AM|6041.0
15011|18955.0
15012|4186.0
15013|7957.0
15014|4185.0
15015|3359.0
15016|5224.0
15017|24616.0
15019|31414.0
15020|3854.0
15021|6574.0
15022_AM|8925.0
15023_AM|9174.0
15024|4996.0
15029|5878.0
15030|245468.0
15031|30758.0
15032_AM|5914.0
15033|2710.0
15034|2927.0
15035|12832.0
15036|64785.0
15037|4714.0
15040|3004.0
15041|11521.0
15042|3235.0
15043|5332.0
15045|3806.0
15046|7427.0
15047_AM|4785.0
15048|6423.0
15050_AM|4369.0
15051|5226.0
15052|4564.0
15053|8399.0
15054|38913.0
15055|5032.0
15056|6775.0
15057|14240.0
15058|36922.0
15059|12605.0
15060|7530.0
15061|5485.0
15062|6150.0
15064_AM|5606.0
15065|8317.0
15066|4639.0
15067|9291.0
15068|5457.0
15069|7687.0
15070_AM|11108.0
15071|9155.0
15072|11004.0
15073|26839.0
15074|4493.0
15075|16382.0
15076|2812.0
15077|9359.0
15078|97858.0
15082|18778.0
15084|3228.0
15085|3495.0
15086|3059.0
15087|6872.0
15088|3816.0
15089|5032.0
15092|6925.0
15093|4384.0
15901_AM|5072.0
15902|5170.0
16023_AM|4845.0
16027_AM|5123.0
16042_AM|4523.0
16066|3089.0
16078|53988.0
16102_AM|5271.0
16106_AM|4981.0
16112_AM|4740.0
16113_AM|5045.0
16117_AM|4830.0
16124_AM|4940.0
16125_AM|4706.0
16133|6035.0
16134|5964.0
16154|6638.0
16170_AM|5144.0
16171_AM|4832.0
16175|7616.0
16190|6953.0
16191_AM|4969.0
16198_AM|2878.0
16203|15645.0
16249_AM|5583.0
16251_AM|6091.0
16903_AM|5384.0
16905_AM|5703.0
17006_AM|5279.0
17007_AM|9715.0
17008|5709.0
17009|6507.0
17012_AM|5980.0
17013|4039.0
17015|20168.0
17016_AM|4914.0
17019|2502.0
17020|5094.0
17022|11190.0
17023|40274.0
17027|3836.0
17032|2820.0
17033|8051.0
17034|11484.0
17036_AM|5566.0
17039_AM|5773.0
17044|10505.0
17047|11154.0
17048|11455.0
17049_AM|7402.0
17056_AM|5882.0
17062|10497.0
17066|47043.0
17067_AM|5196.0
17073|2700.0
17079|101932.0
17083|4332.0
17086_AM|5471.0
17089|8851.0
17092_AM|6399.0
17094|1504.0
17095|38402.0
17103|7349.0
17111_AM|6001.0
17114|36299.0
17117|23046.0
17118|18196.0
17120_AM|2712.0
17124_AM|2798.0
17132_AM|6073.0
17137_AM|6042.0
17139_AM|2572.0
17141|9518.0
17142|3856.0
17146|4268.0
17147|10721.0
17148_AM|3894.0
17152|19921.0
17155|32230.0
17160|22210.0
17163|4012.0
17164_AM|7099.0
17167_AM|4975.0
17169_AM|4275.0
17178_AM|5563.0
17180_AM|13849.0
17181|5408.0
17184_AM|3376.0
17185|3050.0
17186|5231.0
17190_AM|2787.0
17193|6349.0
17199|12023.0
17202|5930.0
17207|3115.0
17211_AM|5608.0
17213|8073.0
17215_AM|4014.0
17221|5480.0
17223_AM|5129.0
17233_AM|5386.0
17901_AM|5336.0
17902_AM|5196.0
18003|19128.0
18006|7473.0
18011|5497.0
18013|5667.0
18014_AM|11462.0
18017|25890.0
18021|24388.0
18022|19198.0
18023|20281.0
18027_AM|5609.0
18029_AM|6172.0
18035_AM|2906.0
18036|5262.0
18039|4038.0
18047|8181.0
18048|3472.0
18050_AM|2659.0
18056|4079.0
18057|7719.0
18059|5624.0
18061_AM|6338.0
18062|15741.0
18063_AM|5309.0
18066|2625.0
18071_AM|8366.0
18079|4415.0
18084|5993.0
18087|231775.0
18088_AM|4809.0
18089|18462.0
18093|5287.0
18094|2906.0
18095|2658.0
18098|7236.0
18099_AM|4971.0
18100|10514.0
18101|12120.0
18102_AM|12139.0
18105|5094.0
18108_AM|4978.0
18111|3928.0
18115|3550.0
18116_AM|5811.0
18119_AM|4863.0
18122_AM|21379.0
18127|22358.0
18132|3613.0
18133|2748.0
18134|8137.0
18135_AM|7776.0
18136_AM|4847.0
18137_AM|3489.0
18138|3106.0
18140|58545.0
18145|14559.0
18147|5866.0
18148_AM|3308.0
18149_AM|9310.0
18150|8934.0
18152_AM|4530.0
18153|11544.0
18157_AM|2867.0
18158|9853.0
18162_AM|4854.0
18164_AM|5814.0
18165|5480.0
18171_AM|4676.0
18173|12472.0
18175|15175.0
18182|2550.0
18184_AM|4883.0
18192_AM|2639.0
18193|19473.0
18194|2516.0
18903_AM|5176.0
18905|22051.0
18907_AM|4969.0
18911|11678.0
18912_AM|2678.0
18916|2892.0
19021_AM|3193.0
19024|13051.0
19046|35236.0
19053_AM|5150.0
19058_AM|12909.0
19071|12710.0
19086_AM|4950.0
19103_AM|2511.0
19105|3797.0
19117|2523.0
19126|2579.0
19130|87064.0
19143|2702.0
19151_AM|5463.0
19156_AM|4856.0
19160_AM|6579.0
19171|7889.0
19190|3217.0
19192|2745.0
19220_AM|6079.0
19245_AM|5124.0
19257_AM|5156.0
19274_AM|5689.0
19280|5892.0
19293|2933.0
19319|6591.0
19326|4636.0
19331|4364.0
20005_AM|5541.0
20009|14631.0
20010_AM|4646.0
20013|7108.0
20016_AM|3864.0
20017|11657.0
20018|15191.0
20019|13949.0
20022_AM|3936.0
20025_AM|5913.0
20027_AM|4564.0
20028_AM|3483.0
20029|5441.0
20030|27467.0
20032|11464.0
20034_AM|4342.0
20036|16852.0
20039|2794.0
20040|20362.0
20042|4220.0
20043_AM|4916.0
20045|62933.0
20049|6007.0
20051|8367.0
20052_AM|4155.0
20053|6062.0
20055|21867.0
20056_AM|7267.0
20059|11428.0
20061|6096.0
20063|10291.0
20064|15867.0
20065_AM|5044.0
20067|39219.0
20069|188102.0
20071|19795.0
20072|6197.0
20073|6132.0
20074|14584.0
20075|5864.0
20076|10420.0
20077_AM|8854.0
20079|23271.0
20080|9668.0
20081|10124.0
20902|18893.0
20903|7185.0
21002|21706.0
21005|24577.0
21006|3929.0
21007_AM|9541.0
21008_AM|4728.0
21010|21510.0
21011|4464.0
21013|14392.0
21014|6075.0
21017_AM|4015.0
21018_AM|2727.0
21021|20314.0
21023_AM|5207.0
21025|4635.0
21029_AM|5958.0
21032_AM|2606.0
21035|12810.0
21040_AM|6145.0
21041|142538.0
21042|21516.0
21043_AM|5209.0
21044|28293.0
21046|3187.0
21049|3778.0
21050|22061.0
21052_AM|5369.0
21053_AM|6361.0
21054|10787.0
21055|12001.0
21056|3478.0
21058_AM|5358.0
21060|15891.0
21061|7834.0
21063|3846.0
21064|9503.0
21069_AM|6180.0
21070|7906.0
21072|12714.0
21073|2911.0
21074_AM|5486.0
21076_AM|5234.0
21078|3055.0
22017_AM|4303.0
22021_AM|4828.0
22025_AM|3324.0
22039_AM|6143.0
22048|17146.0
22053_AM|4749.0
22054_AM|6134.0
22059_AM|5061.0
22060_AM|5536.0
22061|9888.0
22084_AM|4544.0
22112_AM|16529.0
22116_AM|4811.0
22117_AM|5432.0
22125|53429.0
22130|13344.0
22137_AM|4811.0
22158|17362.0
22199|9352.0
22213_AM|4858.0
22225|3449.0
22228_AM|5218.0
22254_AM|4283.0
22901_AM|4527.0
22907_AM|5203.0
23002|21623.0
23003|10434.0
23005|36212.0
23006|5450.0
23007_AM|5441.0
23009|15762.0
23010|17498.0
23011_AM|3204.0
23012_AM|6886.0
23014|2998.0
23015_AM|2534.0
23018|2662.0
23019_AM|3063.0
23024|15048.0
23025|3267.0
23026|4019.0
23028|7248.0
23034|3011.0
23038|5082.0
23039|2714.0
23040_AM|3036.0
23044_AM|7468.0
23045_AM|2831.0
23046_AM|3638.0
23050|111932.0
23051|3302.0
23053|11583.0
23055|56525.0
23056|3640.0
23058|11315.0
23059|6726.0
23060|24271.0
23061_AM|11986.0
23062_AM|2552.0
23063_AM|6181.0
23066|5325.0
23067|2859.0
23069_AM|7386.0
23070|4706.0
23072_AM|6659.0
23073_AM|5628.0
23074_AM|5338.0
23075|3867.0
23079_AM|4959.0
23080_AM|6003.0
23082_AM|6158.0
23086_AM|15372.0
23087|13545.0
23088|7194.0
23090_AM|2599.0
23092|34208.0
23093_AM|7132.0
23094_AM|5263.0
23095|10545.0
23096|3026.0
23097_AM|9949.0
23099|6106.0
23902|2656.0
23903_AM|6733.0
23904|2832.0
24008|10553.0
24010|10068.0
24014|8455.0
24015_AM|4993.0
24021_AM|6322.0
24030|4888.0
24034|4105.0
24038_AM|5212.0
24039_AM|6065.0
24056_AM|5022.0
24059_AM|2795.0
24061_AM|3646.0
24064_AM|3127.0
24065|2596.0
24070_AM|5590.0
24083_AM|4783.0
24088_AM|5430.0
24089|122051.0
24092_AM|5212.0
24094_AM|5676.0
24114|3060.0
24115|63747.0
24122_AM|5750.0
24134|3714.0
24139_AM|4990.0
24142|30160.0
24148_AM|5317.0
24154_AM|4877.0
24157_AM|5338.0
24160_AM|4886.0
24162_AM|3936.0
24163|5170.0
24166_AM|2644.0
24169_AM|5073.0
24170_AM|6035.0
24175_AM|6046.0
24181_AM|5088.0
24183_AM|4900.0
24188|5159.0
24189|7442.0
24196_AM|4200.0
24202|8226.0
24209|2806.0
24212_AM|5011.0
24222|18597.0
24223|2945.0
25003|5464.0
25007_AM|7330.0
25008_AM|4575.0
25011|9678.0
25012|3492.0
25013|2759.0
25016_AM|4065.0
25019|6875.0
25021|3365.0
25023|6274.0
25025_AM|5430.0
25029_AM|5185.0
25033_AM|3809.0
25034|3441.0
25038_AM|4631.0
25040|17409.0
25047_AM|2826.0
25048_AM|6487.0
25050|5151.0
25051_AM|5165.0
25053_AM|3415.0
25058|6195.0
25059_AM|2757.0
25062_AM|3883.0
25072|9328.0
25099_AM|5091.0
25110|7291.0
25113_AM|6512.0
25119_AM|5991.0
25120|140080.0
25122|2724.0
25137|14545.0
25149_AM|4562.0
25158_AM|5169.0
25171_AM|5116.0
25172|2629.0
25173_AM|4980.0
25189|3186.0
25192_AM|5199.0
25193_AM|4582.0
25203|12252.0
25204_AM|6376.0
25207|9175.0
25209_AM|4957.0
25217|17649.0
25223_AM|5046.0
25228|4702.0
25232_AM|3499.0
25234|5893.0
25240_AM|5216.0
25243|5674.0
25907_AM|2642.0
26002_AM|6632.0
26005|3484.0
26006|2518.0
26008|2794.0
26011|9562.0
26018|14954.0
26021_AM|6776.0
26026_AM|5151.0
26036|24579.0
26042_AM|5407.0
26047_AM|4938.0
26059_AM|5501.0
26061_AM|5094.0
26064|3191.0
26071_AM|11820.0
26084|11042.0
26089|150808.0
26099_AM|2744.0
26102|8060.0
26105_AM|5102.0
26117_AM|5365.0
26125|3900.0
26129_AM|5544.0
26138|6222.0
26168|8608.0
27005|3001.0
27006|2826.0
27007_AM|4500.0
27010|5110.0
27011|2609.0
27012_AM|4238.0
27013|4192.0
27014_AM|5885.0
27015|4374.0
27016|8134.0
27018_AM|5105.0
27019|10078.0
27020|3682.0
27021_AM|5020.0
27022|5455.0
27023|2638.0
27024_AM|3370.0
27025|3360.0
27026|2551.0
27027_AM|3243.0
27028|97613.0
27030|3480.0
27031|18242.0
27032|3562.0
27039|5216.0
27040_AM|5251.0
27041_AM|6795.0
27042_AM|4452.0
27044_AM|5215.0
27046_AM|2824.0
27047_AM|2561.0
27048_AM|5151.0
27050|3151.0
27051|9871.0
27057|13257.0
27058_AM|4996.0
27060|2689.0
27063_AM|3570.0
27065|14006.0
27066|15312.0
27902|9428.0
28002|4676.0
28004|9908.0
28005|195982.0
28006|116589.0
28007|170817.0
28008|3085.0
28009|20749.0
28010|14959.0
28012_AM|6781.0
28013|59833.0
28014|56386.0
28015|33687.0
28018|6108.0
28019_AM|2777.0
28022|59052.0
28023|8009.0
28026|10726.0
28027_AM|8119.0
28028|2701.0
28030|2782.0
28031|3203.0
28032_AM|9225.0
28033|6416.0
28036|3939.0
28037_AM|2673.0
28038|7359.0
28040|25083.0
28041|7444.0
28042_AM|3617.0
28043|8303.0
28044|9376.0
28045|52480.0
28046|7348.0
28047|63825.0
28049|81273.0
28050|6642.0
28052|5506.0
28053|10520.0
28054|16594.0
28057_AM|3279.0
28058|192233.0
28059|6883.0
28060_AM|5506.0
28061|34712.0
28065|183095.0
28066|10467.0
28067_AM|8167.0
28068|16747.0
28072|8680.0
28073|19736.0
28074|187762.0
28075|8860.0
28079|3305408.0
28080|72034.0
28082|9202.0
28083|14903.0
28084|23737.0
28085|6585.0
28086|9291.0
28087|4563.0
28089|5294.0
28090|13573.0
28091|7924.0
28092|209639.0
28093|3220.0
28095|2720.0
28096|30695.0
28099_AM|5556.0
28100|6630.0
28104|26235.0
28106|131689.0
28108|6226.0
28109|2827.0
28110|3059.0
28113|53537.0
28115|87134.0
28119|3593.0
28123|92925.0
28125|4479.0
28127|94862.0
28129|13538.0
28130|39313.0
28131|18454.0
28132|19853.0
28133|8760.0
28134|90962.0
28137|2729.0
28140_AM|6249.0
28141|9345.0
28144|9091.0
28145|4123.0
28146|2781.0
28148|132771.0
28149|9549.0
28150|4594.0
28151_AM|5191.0
28152|24122.0
28154|7729.0
28160|13245.0
28161|77587.0
28162|4309.0
28164|4696.0
28165|3079.0
28167|12543.0
28168_AM|2695.0
28169_AM|3224.0
28170_AM|4824.0
28171|6837.0
28172|15049.0
28174|2643.0
28176|22580.0
28177|17310.0
28178_AM|3113.0
28179_AM|5543.0
28180|7552.0
28181|28030.0
28183_AM|4011.0
28901_AM|6257.0
28903|48751.0
29001|5453.0
29002_AM|6115.0
29005|6551.0
29007|41868.0
29008|26095.0
29009_AM|6235.0
29011|3859.0
29012|13336.0
29015_AM|43831.0
29017|8114.0
29018_AM|3237.0
29020_AM|4684.0
29023|7829.0
29025|70204.0
29027_AM|4466.0
29028_AM|5505.0
29031_AM|5512.0
29032|8301.0
29038|27436.0
29039|3712.0
29040|2532.0
29041|7342.0
29042|23375.0
29043|3450.0
29045|3866.0
29046|3034.0
29049_AM|4969.0
29051|71925.0
29053|3198.0
29054|82585.0
29055|2770.0
29056_AM|4238.0
29059|3293.0
29067|577405.0
29068|16849.0
29069|147958.0
29070|86744.0
29072|5341.0
29073_AM|5088.0
29075|21018.0
29076_AM|5543.0
29079|3159.0
29080|9572.0
29082_AM|51759.0
29083_AM|4149.0
29084|33624.0
29086_AM|4769.0
29088|3386.0
29089_AM|5671.0
29090_AM|4293.0
29091|18937.0
29094|82967.0
29095_AM|5566.0
29096|3374.0
29097|5360.0
29100|2866.0
